entryID	repID	eValue
A0A017SU07	A0A017SU07	1192034
A0A0K1ECT2	A0A017SU07	52
A0A4P2QS35	A0A017SU07	56
A0A4V0NHP7	A0A017SU07	56
A0A017SU08	A0A017SU08	1192034
A0A0K1E9C8	A0A017SU08	52
A0A2L0EJ81	A0A017SU08	56
A0A017SU90	A0A017SU90	1192034
A0A285YXB6	A0A017SU90	1855372
A0A832U0F4	A0A017SU90	2213
A0A017SUE3	A0A017SUE3	1192034
A0A1L6L0C2	A0A017SUE3	888845
A0A4U1HSB4	A0A017SUE3	2567896
A0A7Y5KWN2	A0A017SUE3	2268199
A0A849Z741	A0A017SUE3	2268199
A0A017SUM9	A0A017SUM9	1192034
A0A534V1H3	A0A017SUM9	2026735
A0A536DFD3	A0A017SUM9	2026724
D1CHW0	A0A017SUM9	525904
A0A017SUX7	A0A017SUX7	1192034
A0A651HDT0	A0A017SUX7	2026784
A0A7S1A9Y4	A0A017SUX7	2966
A0A017SUX9	A0A017SUX9	1192034
A0A0K1Q616	A0A017SUX9	1391654
A0A1L6LTT4	A0A017SUX9	888845
A0A2E0T9T0	A0A017SUX9	2024858
A0A2M7ZA69	A0A017SUX9	1974044
A0A357QRP8	A0A017SUX9	2030927
A0A4U1JKL0	A0A017SUX9	889272
A0A521TY28	A0A017SUX9	2484252
A0A523R1J1	A0A017SUX9	2030808
A0A7C6ANS5	A0A017SUX9	1869227
A0A7C7RCT6	A0A017SUX9	2528828
A0A7J5W050	A0A017SUX9	1898104
A0A7R8L8G3	A0A017SUX9	2730359
A0A7Y5G6J8	A0A017SUX9	1869227
A0A017SV04	A0A017SV04	1192034
A0A017T5A2	A0A017SV04	1192034
A0A017SV26	A0A017SV26	1192034
A0A0K1EHX0	A0A017SV26	52
A0A017SV28	A0A017SV28	1192034
A0A059FHA6	A0A017SV28	1280951
A0A074MP84	A0A017SV28	39960
A0A098T983	A0A017SV28	1547437
A0A0A8WW98	A0A017SV28	1266765
A0A0F7KU28	A0A017SV28	1267766
A0A0F9RKD6	A0A017SV28	412755
A0A0J8AJQ4	A0A017SV28	1114963
A0A0Q4GEG4	A0A017SV28	1735685
A0A0Q5GW91	A0A017SV28	1736336
A0A0Q6A286	A0A017SV28	1736364
A0A0Q6BIZ7	A0A017SV28	1736382
A0A0Q7YMA7	A0A017SV28	1736473
A0A0S8A6X8	A0A017SV28	1703402
A0A0S8DLI0	A0A017SV28	1704024
A0A109LWG6	A0A017SV28	499656
A0A126R7G6	A0A017SV28	407020
A0A1F2RQH9	A0A017SV28	1797186
A0A1F2RZW7	A0A017SV28	1797180
A0A1F2VJQ8	A0A017SV28	1797188
A0A1H7DAA7	A0A017SV28	1884369
A0A1L3ZWR1	A0A017SV28	1921510
A0A1L9B8A3	A0A017SV28	83449
A0A1Q7FZU7	A0A017SV28	1805364
A0A1V6AHW4	A0A017SV28	1852868
A0A1Y5SJC9	A0A017SV28	254357
A0A1Y6FM65	A0A017SV28	1316679
A0A1Z1FA56	A0A017SV28	450378
A0A1Z1FAU0	A0A017SV28	450378
A0A2A4HV17	A0A017SV28	862134
A0A2C9D463	A0A017SV28	1482074
A0A2E2RPK6	A0A017SV28	1872419
A0A2E3WY27	A0A017SV28	2026715
A0A2H6ITP8	A0A017SV28	2005732
A0A2N6BBV2	A0A017SV28	2026735
A0A2R8BXJ0	A0A017SV28	1501240
A0A2T5WPS5	A0A017SV28	2135679
A0A2T7U122	A0A017SV28	1862707
A0A2V6QSS6	A0A017SV28	2053607
A0A2V7FIB8	A0A017SV28	2053607
A0A2V7XCK8	A0A017SV28	1978231
A0A2V8XA70	A0A017SV28	1978231
A0A2V9D7V6	A0A017SV28	1978231
A0A2Z5ECU0	A0A017SV28	1609758
A0A2Z5YSN9	A0A017SV28	2060312
A0A351MLV8	A0A017SV28	2033014
A0A369BXX0	A0A017SV28	547122
A0A3D9FCH1	A0A017SV28	680125
A0A3N9MVE4	A0A017SV28	2212469
A0A3S4ACB6	A0A017SV28	31998
A0A431N7S5	A0A017SV28	1873463
A0A498DJ91	A0A017SV28	2650971
A0A4P5VYC1	A0A017SV28	2026735
A0A4Q6CSX9	A0A017SV28	1889775
A0A4R1CKK7	A0A017SV28	222540
A0A4V0HVW7	A0A017SV28	2052164
A0A502FFW7	A0A017SV28	658225
A0A512IJU5	A0A017SV28	1176176
A0A512IPW2	A0A017SV28	1176176
A0A512JGP1	A0A017SV28	1010610
A0A512JNY4	A0A017SV28	1010610
A0A514WEE6	A0A017SV28	304378
A0A533YL90	A0A017SV28	2026887
A0A533YLE3	A0A017SV28	2026887
A0A537S627	A0A017SV28	1913988
A0A545SHM9	A0A017SV28	2268194
A0A561HPH6	A0A017SV28	1420591
A0A561QWV2	A0A017SV28	528178
A0A564FS54	A0A017SV28	560405
A0A564FV97	A0A017SV28	560405
A0A5B9FJU8	A0A017SV28	2603277
A0A5C8SIZ0	A0A017SV28	2603890
A0A5E4NVE5	A0A017SV28	2572036
A0A6G7YMR3	A0A017SV28	2714943
A0A6I4UR21	A0A017SV28	35811
A0A6I4UUC3	A0A017SV28	1739690
A0A6I5WZF9	A0A017SV28	2675225
A0A6N0WWY6	A0A017SV28	2653203
A0A6N4E5I9	A0A017SV28	2548426
A0A7C2FIE6	A0A017SV28	1962856
A0A7C4BX62	A0A017SV28	2212468
A0A7H0G8U7	A0A017SV28	386874
A0A7J5VTI3	A0A017SV28	2053307
A0A7M2GHB6	A0A017SV28	336203
A0A7V4PA20	A0A017SV28	2026779
A0A7V5LJ71	A0A017SV28	187145
A0A7V5PP38	A0A017SV28	187145
A0A7V7PS38	A0A017SV28	2615207
A0A7W2BP17	A0A017SV28	1909294
A0A7W7NS41	A0A017SV28	1268553
A0A7W9QR05	A0A017SV28	2735910
A0A7Y4UNM0	A0A017SV28	82
A0A7Y5NNV8	A0A017SV28	2268199
A0A7Z2NTJ1	A0A017SV28	2698679
A0A7Z8FVX8	A0A017SV28	1967501
A0A833D3R0	A0A017SV28	2015799
A0A836RVI9	A0A017SV28	2212469
A0A838L7H1	A0A017SV28	2683589
A0A839NXM0	A0A017SV28	2587064
A0A839PFL1	A0A017SV28	2587064
A0A840HUI9	A0A017SV28	13656
A0A844YJU9	A0A017SV28	1463597
A0A848Y1U9	A0A017SV28	1909294
A0A848Z9C1	A0A017SV28	1932117
A0A849M7D7	A0A017SV28	2212469
A0A853FK61	A0A017SV28	2751188
A9D423	A0A017SV28	411684
B0UPC7	A0A017SV28	426117
F3YU12	A0A017SV28	690850
H1XVQ9	A0A017SV28	880073
M1P2Y8	A0A017SV28	1167006
Q0G731	A0A017SV28	314231
Q1NA69	A0A017SV28	314266
A0A017SV37	A0A017SV37	1192034
A0A0F0H855	A0A017SV37	68170
A0A0Q6DKG4	A0A017SV37	1736375
A0A150Q8K1	A0A017SV37	56
A0A1M6B060	A0A017SV37	758803
A0A1R1LK28	A0A017SV37	554083
A0A538EQ54	A0A017SV37	1883427
A0A5D0P9S5	A0A017SV37	2604471
A0A7W1ET76	A0A017SV37	1898104
A0A7Y5RG90	A0A017SV37	2052142
A0A017SV70	A0A017SV70	1192034
A0A084SRD4	A0A017SV70	1406225
A0A4R6KKK2	A0A017SV70	2512215
A0A4U1HA42	A0A017SV70	2567896
A9GAR5	A0A017SV70	448385
Q1IPM4	A0A017SV70	204669
A0A017SV77	A0A017SV77	1192034
A0A1Q6XVJ1	A0A017SV77	1803463
A0A1Q8AYR2	A0A017SV77	1803427
A0A2A3UCM2	A0A017SV77	2021370
A0A2N8KZT2	A0A017SV77	2070761
A0A2T4VV95	A0A017SV77	2138576
A0A2V7PIT1	A0A017SV77	2026742
A0A2V7VTH1	A0A017SV77	1978231
A0A2V7ZB86	A0A017SV77	1978231
A0A2V8CKH1	A0A017SV77	1978231
A0A2V8EXV8	A0A017SV77	1978231
A0A2V8ZLB9	A0A017SV77	1978231
A0A2V9C5F2	A0A017SV77	1978231
A0A2V9CJ15	A0A017SV77	1978231
A0A2W0C9I6	A0A017SV77	1978231
A0A3E0NTZ1	A0A017SV77	1978231
A0A6I2GP99	A0A017SV77	2583808
A0A7C2UZZ0	A0A017SV77	1978231
A0A7V3C5H5	A0A017SV77	1978231
A0A845U3D7	A0A017SV77	1872113
A0A848X7B4	A0A017SV77	2026742
A0A848XPH1	A0A017SV77	2026742
A0A849YUW6	A0A017SV77	2268199
Q7NKQ8	A0A017SV77	251221
W0RMY8	A0A017SV77	861299
A0A017SV78	A0A017SV78	1192034
A0A4U1IXX8	A0A017SV78	889272
A0A017SVG7	A0A017SVG7	1192034
A0A1L6LK02	A0A017SVG7	888845
A0A7Y5KSZ0	A0A017SVG7	2268199
A0A7Y5KT18	A0A017SVG7	2268199
A0A017SVP4	A0A017SVP4	1192034
Q4RPP2	A0A017SVP4	99883
A0A017SVP9	A0A017SVP9	1192034
A0A1B9LUP0	A0A017SVP9	1196095
A0A1C6TP09	A0A017SVP9	47850
A0A1F2T7Y7	A0A017SVP9	1797178
A0A1F5YXM1	A0A017SVP9	1798374
A0A1F7R095	A0A017SVP9	1802143
A0A1F9BUF5	A0A017SVP9	1797841
A0A1I9YI94	A0A017SVP9	754502
A0A1Q8BIQ8	A0A017SVP9	1805093
A0A1V4YD40	A0A017SVP9	1811679
A0A2A4Q168	A0A017SVP9	2030812
A0A2M8PBF8	A0A017SVP9	2364210
A0A2N1VMA1	A0A017SVP9	2013808
A0A2V6FYM0	A0A017SVP9	2026799
A0A371JE75	A0A017SVP9	1763509
A0A497G7N2	A0A017SVP9	2250277
A0A4Q3A0C3	A0A017SVP9	2044944
A0A517XLU2	A0A017SVP9	2528023
A0A532TWE6	A0A017SVP9	2012484
A0A651FFE4	A0A017SVP9	2026777
A0A652ZVU9	A0A017SVP9	460511
A0A6B0SUC8	A0A017SVP9	2073113
A0A6L7X9T7	A0A017SVP9	2026724
A0A6N9HI75	A0A017SVP9	2692179
A0A6P1ZG88	A0A017SVP9	370038
A0A7C1F8M0	A0A017SVP9	2026724
A0A7C5X335	A0A017SVP9	2184738
A0A7J2TBE4	A0A017SVP9	334771
A0A7J2Y979	A0A017SVP9	2268197
A0A7V3H8U6	A0A017SVP9	1977087
A0A7V5YQV1	A0A017SVP9	2212468
A0A7V9P3Q3	A0A017SVP9	1883427
A0A7W1E6I2	A0A017SVP9	2026741
A0A7W1WUS0	A0A017SVP9	1490290
A0A7X3V6H1	A0A017SVP9	2026734
A0A7Y5LMQ0	A0A017SVP9	2651163
A0A7Z6RZY8	A0A017SVP9	2292000
A0A838K1Y3	A0A017SVP9	2740542
D1CGC4	A0A017SVP9	525904
D5STM4	A0A017SVP9	521674
I3XSE3	A0A017SVP9	768672
Q15XY4	A0A017SVP9	342610
Q9RLM3	A0A017SVP9	135720
A0A017SVX1	A0A017SVX1	1192034
A0A0K1ER17	A0A017SVX1	52
A0A017SVX9	A0A017SVX9	1192034
A0A075U2L1	A0A017SVX9	191610
A0A248JLE8	A0A017SVX9	1441467
A0A2Z5QTA2	A0A017SVX9	1655
A0A354FBZ0	A0A017SVX9	2052179
A0A3D2KKZ4	A0A017SVX9	1898207
A0A3P1V8H9	A0A017SVX9	131109
A0A433W4R8	A0A017SVX9	388085
A0A508ABS7	A0A017SVX9	544581
A0A518EYH7	A0A017SVX9	2528018
A0A6G2U3E5	A0A017SVX9	2690328
A0A7C8BNH1	A0A017SVX9	908846
A0A7V3TUZ8	A0A017SVX9	2026780
A0A843J2D0	A0A017SVX9	2052684
A0A8A3S3F1	A0A017SVX9	126734
E6Q028	A0A017SVX9	410659
A0A017SW20	A0A017SW20	1192034
A0A066V3B6	A0A017SW20	1037660
A0A017SW66	A0A017SW66	1192034
A0A7V4LFX7	A0A017SW66	2026735
A0A017SWA0	A0A017SWA0	1192034
A0A4U1GYS8	A0A017SWA0	2567896
A0A017SWF8	A0A017SWF8	1192034
A0A1J1JLS0	A0A017SWF8	1160
A0A017SWS7	A0A017SWS7	1192034
A0A2W6CMT1	A0A017SWS7	2201156
A0A017SX02	A0A017SX02	1192034
A0A017SXF1	A0A017SX02	1192034
A0A0K1EF83	A0A017SX02	52
A0A017SX04	A0A017SX04	1192034
D0LT12	A0A017SX04	502025
A0A017SXA8	A0A017SXA8	1192034
A0A0L6UBQ1	A0A017SXA8	27349
A0A7K3ND46	A0A017SXA8	2683200
I8QLP4	A0A017SXA8	710111
A0A017SXD5	A0A017SXD5	1192034
A0A1V5XLT4	A0A017SXD5	1852869
A0A2G2ZVE5	A0A017SXD5	4072
A0A438KA21	A0A017SXD5	29760
A0A4P2QGZ9	A0A017SXD5	56
F1A5A2	A0A017SXD5	5786
A0A017SXP0	A0A017SXP0	1192034
A0A073B054	A0A017SXP0	28042
A0A084STI5	A0A017SXP0	1406225
A0A0D6TKE8	A0A017SXP0	1603293
A0A0K1EN44	A0A017SXP0	52
A0A0M8VKS1	A0A017SXP0	1519489
A0A0N9I2S5	A0A017SXP0	860235
A0A0P1BQD4	A0A017SXP0	401625
A0A0S6UQX3	A0A017SXP0	1126627
A0A1C6VHX2	A0A017SXP0	683228
A0A1D2ILN8	A0A017SXP0	1737066
A0A1F9L0D5	A0A017SXP0	1797895
A0A1G9W3K7	A0A017SXP0	211114
A0A1H6ES24	A0A017SXP0	1144553
A0A1I0QHZ0	A0A017SXP0	356305
A0A1M3MUR4	A0A017SXP0	1895795
A0A1M4Y7H3	A0A017SXP0	2017
A0A1Q4WRX8	A0A017SXP0	1804758
A0A1Q5IUL2	A0A017SXP0	1703940
A0A1T4S6X5	A0A017SXP0	1122192
A0A1Z4LHP9	A0A017SXP0	1973488
A0A223QES9	A0A017SXP0	2014
A0A231H916	A0A017SXP0	85688
A0A239EI91	A0A017SXP0	240840
A0A250IP39	A0A017SXP0	1294270
A0A286MYS1	A0A017SXP0	1893
A0A291SRF2	A0A017SXP0	92644
A0A2A9J7J9	A0A017SXP0	405948
A0A2A9K9U7	A0A017SXP0	1881062
A0A2H5AZM9	A0A017SXP0	2018025
A0A2M9LWN7	A0A017SXP0	2020330
A0A2P8Q2V3	A0A017SXP0	2109333
A0A2T0RCW1	A0A017SXP0	439699
A0A2T2YV81	A0A017SXP0	37330
A0A2T6KM64	A0A017SXP0	1286148
A0A2U9P015	A0A017SXP0	1885
A0A2V1NJZ2	A0A017SXP0	1424099
A0A2V6SXT7	A0A017SXP0	2053607
A0A2Z2P1X8	A0A017SXP0	2003315
A0A327ZKK3	A0A017SXP0	1287878
A0A3A8QAX2	A0A017SXP0	2316731
A0A3E0HPT1	A0A017SXP0	1045776
A0A402DII0	A0A017SXP0	2497681
A0A4D4K5B5	A0A017SXP0	68175
A0A4Q4XRU6	A0A017SXP0	2211642
A0A4Q5XNA0	A0A017SXP0	2026763
A0A4Q7N2V2	A0A017SXP0	661488
A0A4R4VVV3	A0A017SXP0	2530384
A0A559W1U4	A0A017SXP0	2572908
A0A562ID93	A0A017SXP0	1880
A0A5J6F3E7	A0A017SXP0	33899
A0A5P8JX24	A0A017SXP0	2653200
A0A5Q0H6T3	A0A017SXP0	103733
A0A5S4YWV3	A0A017SXP0	2605638
A0A6G3BY45	A0A017SXP0	2690307
A0A6G3QN05	A0A017SXP0	2706070
A0A6I2FVT0	A0A017SXP0	2663237
A0A6I5DUT4	A0A017SXP0	2690300
A0A7C2I7P0	A0A017SXP0	2212468
A0A7K2QT44	A0A017SXP0	2690298
A0A7W7QXF6	A0A017SXP0	58351
A0A7W9IEY0	A0A017SXP0	1816182
A0A7W9PNA4	A0A017SXP0	37333
A0A7Y5NLJ2	A0A017SXP0	2268199
A0A7Y5NV52	A0A017SXP0	2268199
A0A7Y6H872	A0A017SXP0	1076400
A0A810KUV2	A0A017SXP0	390989
A0A832BUA3	A0A017SXP0	54
A0A840QI18	A0A017SXP0	664693
A0A853B854	A0A017SXP0	860233
B0UPR8	A0A017SXP0	426117
B5GRJ0	A0A017SXP0	1901
E4NEF4	A0A017SXP0	452652
F1W3T5	A0A017SXP0	937450
Q5V8A6	A0A017SXP0	158786
W4HQT9	A0A017SXP0	1379903
W5W4V5	A0A017SXP0	1449976
A0A017SXU0	A0A017SXU0	1192034
A0A3N5QTC6	A0A017SXU0	2049433
A0A017SY37	A0A017SY37	1192034
A0A0C9WD16	A0A017SY37	994086
A0A0K1EH78	A0A017SY37	52
A0A1Q6QVW2	A0A017SY37	1897034
A0A3S5GYL8	A0A017SY37	1707966
A0A418M397	A0A017SY37	2305895
A0A7Y5KP88	A0A017SY37	2268199
A0A017SY49	A0A017SY49	1192034
A0A0F6YIS0	A0A017SY49	927083
A0A1J5DCS8	A0A017SY49	1805102
A0A2E7ZU83	A0A017SY49	2026763
A0A3A4PJ80	A0A017SY49	1883427
A0A7C3X357	A0A017SY49	1883427
A0A017SY52	A0A017SY52	1192034
A0A835LPV0	A0A017SY52	261450
A0A017SYE1	A0A017SYE1	1192034
A0A150QHV8	A0A017SYE1	56
A0A017SYE4	A0A017SYE4	1192034
A0A0K1EBC0	A0A017SYE4	52
A0A2D6QC67	A0A017SYE4	2026803
A0A2D6QES0	A0A017SYE4	2026803
A0A3B8Q4J4	A0A017SYE4	2026801
A0A521KVQ0	A0A017SYE4	2026780
A0A7S3P3W7	A0A017SYE4	265554
A0A7Y2BYP3	A0A017SYE4	2202734
C1ECU9	A0A017SYE4	296587
X6P485	A0A017SYE4	46433
A0A017SYF8	A0A017SYF8	1192034
A0A0F6YLV4	A0A017SYF8	927083
A0A1V5WV65	A0A017SYF8	1852869
A0A1V5XLK7	A0A017SYF8	1852869
A0A2D9T7M5	A0A017SYF8	2024858
A0A2D9T8R6	A0A017SYF8	2024858
A0A520QBZ3	A0A017SYF8	2510337
A0A520R389	A0A017SYF8	2510337
A0A5B8XWK2	A0A017SYF8	2600177
A0A7X9IUF8	A0A017SYF8	2026763
A0A7Y5KST3	A0A017SYF8	2268199
A0A017SYJ3	A0A017SYJ3	1192034
A0A1B7K7H4	A0A017SYJ3	1354264
A0A1F4KBD2	A0A017SYJ3	1797566
A0A4Q0J4H4	A0A017SYJ3	2489218
A0A4V3BZS6	A0A017SYJ3	229007
A0A858RPF3	A0A017SYJ3	2728835
A0A017SYL1	A0A017SYL1	1192034
A0A060HM57	A0A017SYL1	926571
A0A066YWB1	A0A017SYL1	1348663
A0A078FHI3	A0A017SYL1	3708
A0A0C1ZAG4	A0A017SYL1	215803
A0A0C3CWI3	A0A017SYL1	913774
A0A0C3DNY7	A0A017SYL1	1036808
A0A0C9LNP5	A0A017SYL1	1603295
A0A0C9VU46	A0A017SYL1	990650
A0A0D7CHP5	A0A017SYL1	1240678
A0A0F2Q868	A0A017SYL1	1629719
A0A0G0L0V6	A0A017SYL1	1618811
A0A0K9I7V0	A0A017SYL1	1348163
A0A0P6XNC5	A0A017SYL1	360411
A0A0P6YBX1	A0A017SYL1	229921
A0A0Q5W6C7	A0A017SYL1	1736356
A0A0S4J849	A0A017SYL1	75058
A0A0T6A099	A0A017SYL1	1640516
A0A175VV49	A0A017SYL1	100816
A0A1B2AB33	A0A017SYL1	692370
A0A1E4F7C7	A0A017SYL1	1660156
A0A1F4T5G6	A0A017SYL1	1802584
A0A1F9SBY2	A0A017SYL1	1797929
A0A1H0QBR0	A0A017SYL1	94869
A0A1I1W9Z4	A0A017SYL1	54
A0A1I4V669	A0A017SYL1	758825
A0A1I5B252	A0A017SYL1	455193
A0A1I7FLY8	A0A017SYL1	1855323
A0A1J4K704	A0A017SYL1	1144522
A0A1J4PYY6	A0A017SYL1	1428626
A0A1M4DVX0	A0A017SYL1	93944
A0A1Q7BI65	A0A017SYL1	1803494
A0A1Q7VGD4	A0A017SYL1	1803479
A0A1S8PB72	A0A017SYL1	1520
A0A1V5YZA6	A0A017SYL1	1852848
A0A1V6C7K1	A0A017SYL1	1866923
A0A1W9Q817	A0A017SYL1	1970199
A0A1Y2MUB5	A0A017SYL1	58346
A0A1Y3TXX2	A0A017SYL1	160404
A0A1Z4K1E3	A0A017SYL1	1973478
A0A239EII9	A0A017SYL1	1137994
A0A261XWJ5	A0A017SYL1	1938954
A0A2A4IWI0	A0A017SYL1	7102
A0A2A5DPJ1	A0A017SYL1	2026780
A0A2E0ZMT8	A0A017SYL1	2024896
A0A2H0T9G5	A0A017SYL1	1975569
A0A2H5VJQ0	A0A017SYL1	2035403
A0A2N2M0N4	A0A017SYL1	2013731
A0A2N2NZC2	A0A017SYL1	2013724
A0A2P5WQ87	A0A017SYL1	3634
A0A2W5ZNS2	A0A017SYL1	2052315
A0A2W6A821	A0A017SYL1	2052315
A0A2W6ACU3	A0A017SYL1	2052315
A0A317MGL2	A0A017SYL1	1938893
A0A352XH90	A0A017SYL1	2055774
A0A352XH91	A0A017SYL1	2055774
A0A353P5P2	A0A017SYL1	2052180
A0A363T3S5	A0A017SYL1	2073117
A0A3A0DE17	A0A017SYL1	2026780
A0A3A0G6A6	A0A017SYL1	1869227
A0A3A0GG69	A0A017SYL1	1869227
A0A3A9WDW3	A0A017SYL1	1750517
A0A3B0W2P1	A0A017SYL1	652676
A0A3B0WBH8	A0A017SYL1	652676
A0A3D5YST1	A0A017SYL1	2053582
A0A3E0MZU3	A0A017SYL1	2026780
A0A3M1GNV8	A0A017SYL1	2026780
A0A3M1WP44	A0A017SYL1	1978231
A0A3M2A832	A0A017SYL1	2026735
A0A3N5KIT8	A0A017SYL1	2026749
A0A3N6ELQ8	A0A017SYL1	1522759
A0A3Q9FX34	A0A017SYL1	66425
A0A3S0C526	A0A017SYL1	2080302
A0A3S9PNC1	A0A017SYL1	66425
A0A402DH95	A0A017SYL1	2497681
A0A417NB86	A0A017SYL1	2292270
A0A417YHF8	A0A017SYL1	372463
A0A433J177	A0A017SYL1	92933
A0A494XAN9	A0A017SYL1	2419777
A0A497HXB2	A0A017SYL1	2250254
A0A499VI42	A0A017SYL1	33903
A0A4P6JLP2	A0A017SYL1	2509675
A0A4P7U9P4	A0A017SYL1	402297
A0A4Q3VF23	A0A017SYL1	1869227
A0A4Q7YGP6	A0A017SYL1	388466
A0A4R5LR66	A0A017SYL1	2547392
A0A4U1JDV1	A0A017SYL1	889272
A0A4U5LXL9	A0A017SYL1	34508
A0A4V1U6R9	A0A017SYL1	2026729
A0A512NNC2	A0A017SYL1	1230389
A0A517SYY8	A0A017SYL1	2528025
A0A517YET4	A0A017SYL1	2528021
A0A521T3G9	A0A017SYL1	2052143
A0A532U2T0	A0A017SYL1	2012489
A0A534SFS2	A0A017SYL1	2026735
A0A535HE42	A0A017SYL1	2026724
A0A535N4R2	A0A017SYL1	2026724
A0A536PKE8	A0A017SYL1	2026724
A0A537M298	A0A017SYL1	2569760
A0A537UZA4	A0A017SYL1	1913988
A0A537X3A7	A0A017SYL1	1913988
A0A538QK67	A0A017SYL1	2026735
A0A554JXQ9	A0A017SYL1	2017192
A0A561T5S7	A0A017SYL1	1128676
A0A562ULG1	A0A017SYL1	406432
A0A5A5S6W8	A0A017SYL1	2303983
A0A5C4V6W1	A0A017SYL1	555059
A0A5C5V2V2	A0A017SYL1	1938618
A0A5C8PVS2	A0A017SYL1	2586908
A0A5D0XMZ4	A0A017SYL1	2592621
A0A5M6CSQ5	A0A017SYL1	2605748
A0A5M7BPH6	A0A017SYL1	1837
A0A5Q4ETC0	A0A017SYL1	2026777
A0A5S4FJQ1	A0A017SYL1	103838
A0A5S9II78	A0A017SYL1	2596890
A0A660L8K7	A0A017SYL1	166793
A0A661QGC7	A0A017SYL1	2026735
A0A6A6UJT6	A0A017SYL1	703497
A0A6I1MSN7	A0A017SYL1	2654636
A0A6J4UU08	A0A017SYL1	543023
A0A6N3A0X8	A0A017SYL1	1559
A0A7C2PC92	A0A017SYL1	1913989
A0A7C8MIJ4	A0A017SYL1	100035
A0A7G7BR24	A0A017SYL1	67296
A0A7J2YC85	A0A017SYL1	2268197
A0A7J5AUY8	A0A017SYL1	2650410
A0A7J9X6I0	A0A017SYL1	2604148
A0A7S1B582	A0A017SYL1	216773
A0A7V2L6I4	A0A017SYL1	2052143
A0A7V2UX92	A0A017SYL1	2026780
A0A7V4E3Z0	A0A017SYL1	2052148
A0A7W0VYT8	A0A017SYL1	2026735
A0A7W2A9Q8	A0A017SYL1	1490290
A0A7W7QNR1	A0A017SYL1	1706840
A0A7X7A4A3	A0A017SYL1	2033014
A0A7Y2SBK0	A0A017SYL1	2729138
A0A7Y6E677	A0A017SYL1	2021369
A0A7Y7B9N2	A0A017SYL1	1970
A0A7Z9PT17	A0A017SYL1	2052180
A0A7Z9UBG4	A0A017SYL1	2052180
A0A816HA22	A0A017SYL1	249248
A0A819LY30	A0A017SYL1	433720
A0A820HGK0	A0A017SYL1	433720
A0A832E6J9	A0A017SYL1	54
A0A838QT20	A0A017SYL1	2715253
A0A838VPN0	A0A017SYL1	2723028
A0A847ZVQ3	A0A017SYL1	1871068
A0A848FWK1	A0A017SYL1	2728841
A0A857KT86	A0A017SYL1	36821
B2AQG3	A0A017SYL1	515849
B2B6M3	A0A017SYL1	515849
D0LHA9	A0A017SYL1	502025
Q4WR69	A0A017SYL1	330879
R7FC16	A0A017SYL1	1262954
R8VS36	A0A017SYL1	1203606
S3B368	A0A017SYL1	1203549
S3C853	A0A017SYL1	1203592
W0J8R2	A0A017SYL1	794903
W7UI57	A0A017SYL1	1341157
W7V279	A0A017SYL1	1341157
A0A017SYN5	A0A017SYN5	1192034
A0A4D5RBE5	A0A017SYN5	6945
A0A7Y5V663	A0A017SYN5	2026741
A0A017SYQ5	A0A017SYQ5	1192034
A0A1A0L6V4	A0A017SYQ5	1834085
A0A1J5EFK4	A0A017SYQ5	1805126
A0A1L6LQN7	A0A017SYQ5	888845
A0A1X1B7F8	A0A017SYQ5	1889262
A0A2E5HIH5	A0A017SYQ5	2026763
A0A2N2X6N2	A0A017SYQ5	2013694
A0A2T4X2M4	A0A017SYQ5	1898104
A0A345P954	A0A017SYQ5	2283318
A0A3D1UMI1	A0A017SYQ5	2053569
A0A3L7WDZ3	A0A017SYQ5	2026724
A0A3M1JDD5	A0A017SYQ5	1898104
A0A4P7RIV1	A0A017SYQ5	2565561
A0A4U1H3D6	A0A017SYQ5	2567896
A0A6N6KT23	A0A017SYQ5	1898104
A0A6P1ER96	A0A017SYQ5	2609253
A0A7Y5KRK4	A0A017SYQ5	2268199
A0A7Y5R902	A0A017SYQ5	2202734
A0A017SYT3	A0A017SYT3	1192034
A0A1L6LJJ4	A0A017SYT3	888845
A0A2L0EP08	A0A017SYT3	56
A0A836THI7	A0A017SYT3	2030816
A0A017SYU2	A0A017SYU2	1192034
A0A3A8U7C9	A0A017SYU2	2320103
A0A3D4RQJ1	A0A017SYU2	2049432
A0A017SZ51	A0A017SZ51	1192034
A0A482UXG8	A0A017SZ51	1906665
A0A017SZ61	A0A017SZ61	1192034
A0A3M1KAP4	A0A017SZ61	2080303
A0A7W1IMM8	A0A017SZ61	1898104
A0A7Y2C4E4	A0A017SZ61	2202734
A0A017SZ74	A0A017SZ74	1192034
A0A1Y6BTY4	A0A017SZ74	1513793
A0A2D5EZI3	A0A017SZ74	2026763
A0A2D8JFA9	A0A017SZ74	2026763
A0A836XH39	A0A017SZ74	2099671
A6FWZ1	A0A017SZ74	391625
A6G8I0	A0A017SZ74	391625
A0A017SZB0	A0A017SZB0	1192034
A0A0K1EFR1	A0A017SZB0	52
A0A2S9YNS1	A0A017SZB0	215803
A0A7C5QAI1	A0A017SZB0	2026735
A0A7V4GAK1	A0A017SZB0	2026735
A6GJR6	A0A017SZB0	391625
A0A017SZM2	A0A017SZM2	1192034
A0A0K1ENC7	A0A017SZM2	52
A0A017SZM7	A0A017SZM7	1192034
A8PM41	A0A017SZM7	59196
A0A017SZW7	A0A017SZW7	1192034
A0A2T5R3Q5	A0A017SZW7	2135459
B1M1Y5	A0A017SZW7	426355
