sapID	sapGO	repID	cluFlag	LCAtaxID
H3BM42	GO:0005856;GO:0000139;GO:0016021;	A0A0S7KCP4	1	2759
B4DI24	GO:0030368;	A0A0S7KI34	1	117571
Q8N2D7	GO:0030368;	A0A0S7KI34	1	117571
K7EMI4	GO:0016787;	A0A0S7KIU5	1	131567
K7EMM5	N/A	A0A0S7KIU5	1	131567
Q59ER9	GO:0003950;	A0A0S7KKH0	3	N/A
A0A024R3Y3	GO:0005737;GO:0004197;GO:0006508;GO:0042981;	A0A0S7KN71	1	33213
A0A024R3Y4	GO:0031265;GO:0005737;GO:0045121;GO:0004197;GO:0005123;GO:0002020;GO:0044877;GO:0071549;GO:0071364;GO:0071392;GO:0071456;GO:0032869;GO:0071732;GO:0010667;GO:1903845;GO:1903944;GO:1903427;GO:0070374;GO:1903055;GO:0072126;GO:2000347;GO:0010976;GO:0006508;GO:0033574;	A0A0S7KN71	1	33213
A0A336TY74	GO:0005737;GO:0004197;GO:0006508;GO:0042981;	A0A0S7KN71	1	33213
O15519	N/A	A0A0S7KN71	1	33213
B3KRW7	GO:0016021;	A0A0S7KTB3	1	N/A
F8VU35	N/A	A0A0S7KUH4	1	N/A
C9JAV5	GO:0016021;	A0A0S7KV42	1	N/A
A6NFY7	GO:0005759;GO:0005739;GO:0005654;GO:0034553;	A0A0S7KVT2	2	2759
B4DH72	N/A	A0A0S7KY23	1	N/A
Q8NF29	GO:0005524;GO:0004176;GO:0004252;GO:0030163;GO:0006508;	A0A0S7L0Q9	1	N/A
A0A494C1P1	GO:0046872;	A0A0S7L5G5	3	N/A
B4DIT9	N/A	A0A0S7L934	1	131567
A0A804HJF4	N/A	A0A0S7L991	2	117571
A0A804HLC7	N/A	A0A0S7L991	1	117571
R4GNF3	N/A	A0A0S7LCA1	1	N/A
F5GZF3	N/A	A0A0S7LDL2	1	33213
B4DLF6	GO:0005509;GO:0005544;	A0A0S7LEA3	1	2759
B4DNG6	GO:0005509;GO:0005544;GO:0050819;	A0A0S7LEA3	1	2759
D6RCA8	GO:0005509;GO:0005544;GO:0004859;	A0A0S7LEA3	1	2759
D6RFG5	GO:0005509;GO:0005544;GO:0004859;	A0A0S7LEA3	1	2759
I3L487	GO:0005929;GO:0030030;	A0A0S7LGG0	1	N/A
B0QYC1	GO:0016021;GO:0005886;	A0A0S7LHN9	1	117571
E5RHJ4	GO:0044609;GO:0043065;GO:0006355;GO:0008380;	A0A0S7LHQ7	3	N/A
B4DZ59	GO:0005634;GO:0005049;	A0A0S7LI45	1	N/A
B3KN73	N/A	A0A0S7LJ47	2	117571
B4DJA2	N/A	A0A0S7LJ47	1	117571
F5H1V9	GO:0016021;GO:0005765;	A0A0S7LKC4	1	N/A
A0A024R757	GO:0005901;GO:0000139;GO:0016021;GO:0070836;	A0A0S7LKF5	1	33213
A0A1I9UVK8	GO:0005901;GO:0000139;GO:0016021;GO:0042383;GO:0060090;GO:0044325;GO:0070836;GO:0046716;GO:0023051;	A0A0S7LKF5	1	33213
C9JKI3	GO:0005901;GO:0000139;GO:0016021;GO:0070836;	A0A0S7LKF5	1	33213
P51636	GO:0002080;GO:0005901;GO:0002095;GO:0031410;GO:0031234;GO:0005925;GO:0005794;GO:0000139;GO:0005887;GO:0016020;GO:0045121;GO:0005634;GO:0048471;GO:0005886;GO:0032991;GO:0030133;GO:0031748;GO:0060090;GO:0046982;GO:0042803;GO:0019901;GO:0030674;GO:0097110;GO:0071711;GO:0070836;GO:0030154;GO:0007029;GO:0001935;GO:0008286;GO:0007005;GO:0001937;GO:0014859;GO:0030512;GO:0044794;GO:0060161;GO:0001938;GO:0043547;GO:0043410;GO:0019065;GO:0051480;GO:0007088;GO:0014856;GO:0048741;GO:0007179;GO:0048278;GO:0006906;GO:0016050;GO:0019076;	A0A0S7LKF5	1	33213
P56539	GO:0005901;GO:0009986;GO:0016010;GO:0005783;GO:0000139;GO:0005887;GO:0014704;GO:0043231;GO:0045121;GO:0031594;GO:0005886;GO:0042383;GO:0030315;GO:0031982;GO:0030018;GO:0043014;GO:0005246;GO:0071253;GO:0060090;GO:0050998;GO:0019870;GO:0008022;GO:0044877;GO:0017080;GO:0044325;GO:0007015;GO:0006816;GO:0055013;GO:0003300;GO:0070836;GO:0030154;GO:0071417;GO:0042632;GO:0031122;GO:0035995;GO:0006897;GO:0051649;GO:0042593;GO:0060347;GO:0000165;GO:0031579;GO:0046716;GO:0007517;GO:0007520;GO:0051926;GO:0010614;GO:0061052;GO:0045792;GO:0043407;GO:0043409;GO:1900826;GO:0051001;GO:1901380;GO:1901017;GO:0006469;GO:2000009;GO:0060299;GO:0051647;GO:0007009;GO:0001778;GO:2001288;GO:0008284;GO:0007204;GO:0031116;GO:0010831;GO:2000060;GO:0008104;GO:0072659;GO:0060762;GO:0090279;GO:1901019;GO:0098909;GO:0055117;GO:0051480;GO:0008016;GO:0002027;GO:1900825;GO:0042391;GO:0051394;GO:1900744;GO:0051896;GO:0038009;GO:0014819;GO:2000649;GO:0017015;GO:0060373;GO:0060307;GO:0001666;GO:0002931;GO:0033292;GO:0006641;GO:0086005;	A0A0S7LKF5	1	33213
Q53X57	GO:0002080;GO:0002095;GO:0005925;GO:0000139;GO:0016021;GO:0005634;GO:0046982;GO:0019901;GO:0030674;GO:0097110;GO:0071711;GO:0070836;GO:0007029;GO:0001935;GO:0007005;GO:0001937;GO:0014859;GO:0030512;GO:0001938;GO:0014856;GO:0048741;GO:0007179;	A0A0S7LKF5	1	33213
Q7Z4F3	GO:0005901;GO:0000139;GO:0016021;GO:0070836;	A0A0S7LKF5	1	33213
B4DN21	GO:0005576;GO:0008201;GO:0006953;GO:0007155;GO:0008360;	A0A0S7LND7	1	131567
Q6PJE5	GO:0005576;GO:0008201;GO:0006953;GO:0007155;GO:0008360;	A0A0S7LND7	1	131567
V9GY21	GO:0005794;GO:0016020;GO:0007030;GO:0015031;	A0A0S7LX45	1	N/A
F5GYM8	GO:0003779;GO:0035591;GO:0051017;GO:0051016;	A0A0S7M131	1	N/A
F5H3Q6	GO:0003779;GO:0035591;GO:0051017;GO:0051016;	A0A0S7M131	1	N/A
A0A7P0Z4H4	N/A	A0A0S7M225	1	N/A
B4DZG5	N/A	A0A0S7M2D8	1	N/A
A0A5F9ZI42	GO:0005634;GO:0003887;GO:0008270;GO:0006260;	A0A0S7M492	1	N/A
E9PJ03	GO:0004115;GO:0006198;GO:0007165;	A0A0S7M5B8	1	N/A
E9PNB0	GO:0004115;GO:0006198;GO:0007165;	A0A0S7M5B8	1	N/A
E9PR34	GO:0004115;GO:0006198;GO:0007165;	A0A0S7M5B8	1	N/A
A0A6Q8PF73	GO:0016021;	A0A0S7M5C9	1	N/A
A0A2R8YDW6	N/A	A0A0S7M6F2	1	N/A
A2A304	N/A	A0A0S7M955	1	N/A
H0Y3T9	N/A	A0A0S7MEX9	1	N/A
M0R2X4	GO:0005524;GO:0004674;GO:0016310;	A0A0S7MJ25	1	N/A
Q8N8R9	N/A	A0A0S7MJ45	1	N/A
C9JWZ6	N/A	A0A0S7MJ62	1	N/A
B7Z985	GO:0005886;GO:0005509;GO:0042803;GO:0007156;	A0A0S7YB28	2	131567
Q6ZP81	N/A	A0A0S7YB28	2	131567
A8K3B0	GO:0000015;GO:0000287;GO:0004634;GO:0006096;	A0A0S8B270	1	131567
P09104	GO:0005938;GO:0009986;GO:0005829;GO:0070062;GO:0005615;GO:0030426;GO:0016020;GO:0045121;GO:0043204;GO:0000015;GO:0001917;GO:0005886;GO:0097060;GO:0019899;GO:0042802;GO:0000287;GO:0004634;GO:0044877;GO:0061621;GO:0006094;GO:0006096;GO:0048609;GO:1901215;GO:0032355;GO:0009410;	A0A0S8B270	1	131567
P13929	GO:0005829;GO:0070062;GO:0005615;GO:0016020;GO:0000015;GO:0005886;GO:0000287;GO:0004634;GO:0061621;GO:0006096;	A0A0S8B270	2	131567
Q6FHV6	GO:0005938;GO:0009986;GO:0005829;GO:0030426;GO:0045121;GO:0043204;GO:0000015;GO:0001917;GO:0005886;GO:0097060;GO:0019899;GO:0042802;GO:0000287;GO:0004634;GO:0044877;GO:0061621;GO:0006094;GO:0048609;GO:1901215;GO:0032355;GO:0009410;	A0A0S8B270	1	131567
A0A024R0Y5	GO:0005829;GO:0097228;GO:0003872;GO:0005524;GO:0042802;GO:0046872;GO:0061621;GO:0006002;GO:0042593;GO:0005980;GO:0093001;GO:0032024;	A0A0S8CET7	1	131567
A0A0S2Z4A1	GO:0005737;GO:0003872;GO:0005524;GO:0046872;GO:0006002;	A0A0S8CET7	3	131567
A0A0S2Z4I1	GO:0005737;GO:0003872;GO:0005524;GO:0046872;GO:0006002;	A0A0S8CET7	1	131567
A0A2R8Y891	GO:0005737;GO:0003872;GO:0005524;GO:0046872;GO:0006002;	A0A0S8CET7	1	131567
F8VZI0	GO:0005737;GO:0003872;GO:0046872;GO:0006002;	A0A0S8CET7	1	131567
P08237	GO:0005945;GO:0016324;GO:0005829;GO:0016020;GO:0005634;GO:0097228;GO:0003872;GO:0016208;GO:0005524;GO:0070061;GO:0070095;GO:0042802;GO:0019900;GO:0046872;GO:0048029;GO:0008022;GO:0061621;GO:0030388;GO:0006002;GO:0042593;GO:0005980;GO:0093001;GO:0006096;GO:0061615;GO:0046716;GO:0032024;GO:0045944;	A0A0S8CET7	1	131567
Q96I60	GO:0005737;GO:0003872;GO:0005524;GO:0046872;GO:0006002;	A0A0S8CET7	1	131567
A0A024R976	GO:0016301;GO:0016310;	A0A0S8H5K4	1	131567
A0A024R9A8	GO:0004305;GO:0001701;GO:0035264;GO:0006646;GO:0016310;GO:0001890;GO:0009791;	A0A0S8H5K4	1	131567
H0YH69	GO:0016301;GO:0016310;	A0A0S8H5K4	1	131567
Q9NVF9	GO:0005737;GO:0005829;GO:0005524;GO:0004305;GO:0001701;GO:0035264;GO:0006646;GO:0016310;GO:0001890;GO:0009791;	A0A0S8H5K4	2	131567
Q6U6I7	GO:0005615;GO:0016020;GO:0005125;GO:0005164;GO:0006955;	A0A0S8H5V1	3	131567
J3QRR6	GO:0016021;GO:0008081;GO:0006629;	A0A0S8HPY5	1	131567
B2R7D7	N/A	A0A0S8J158	1	131567
B5MC07	N/A	A0A0S8J158	1	131567
O95994	GO:0005783;GO:0005576;GO:0005615;GO:0002162;GO:0005154;GO:0042802;GO:0048546;GO:0060480;GO:0070254;GO:0060548;GO:0010811;GO:0048639;GO:0045742;GO:0010628;GO:1903896;GO:1903899;GO:1903078;	A0A0S8J158	1	131567
Q4JM46	GO:0005783;GO:0048546;GO:0060480;GO:0070254;GO:0048639;	A0A0S8J158	1	131567
Q4JM47	N/A	A0A0S8J158	1	131567
Q53G64	N/A	A0A0S8J158	1	131567
A0A024R184	GO:0016021;GO:0004378;GO:0102704;GO:0006486;	A0A0S8KCF8	1	131567
Q9H553	GO:0005737;GO:0005789;GO:0016021;GO:0016020;GO:0005634;GO:0048471;GO:0000033;GO:0048306;GO:0004378;GO:0102704;GO:0046982;GO:0047485;GO:0006488;GO:0006490;GO:0006486;GO:0051592;	A0A0S8KCF8	1	131567
A0A087WU39	N/A	A0A0S8KJ75	1	131567
P53384	GO:0005814;GO:0005929;GO:0005829;GO:0005634;GO:0005886;GO:0051539;GO:0005524;GO:0140663;GO:0051536;GO:0046872;GO:0000166;GO:0030030;GO:0006879;GO:0051642;GO:0016226;GO:0010826;GO:0072697;GO:0001558;	A0A0S9D7N0	2	131567
A8K2N0	GO:0005576;GO:0005509;GO:0004252;GO:0006958;GO:0045087;GO:0006508;	A0A0T0PRI5	1	131567
B3KNX0	GO:0005576;GO:0005509;GO:0004252;GO:0006958;GO:0045087;GO:0006508;	A0A0T0PRI5	1	131567
B4DPQ0	GO:0005576;GO:0005509;GO:0004252;GO:0006958;GO:0045087;GO:0006508;	A0A0T0PRI5	1	131567
B4E1B0	GO:0005576;GO:0005509;GO:0004252;GO:0006958;GO:0045087;GO:0006508;	A0A0T0PRI5	1	131567
P09871	N/A	A0A0T0PRI5	1	131567
Q99497	GO:0005912;GO:0030424;GO:0044297;GO:0000785;GO:0005737;GO:0005829;GO:0005783;GO:0070062;GO:0045121;GO:0005758;GO:0005759;GO:0005739;GO:0005654;GO:0005634;GO:0048471;GO:0005886;GO:0016605;GO:0098793;GO:0045296;GO:0005507;GO:1903135;GO:1903136;GO:0019955;GO:0140297;GO:0019899;GO:1990422;GO:0042802;GO:0019900;GO:0036478;GO:0045340;GO:0003729;GO:0050681;GO:0016684;GO:0019826;GO:0008233;GO:0051920;GO:0036524;GO:0042803;GO:0044877;GO:0097110;GO:0005102;GO:0044388;GO:0016532;GO:0003713;GO:0036470;GO:0044390;GO:1990381;GO:0032148;GO:0008344;GO:0006914;GO:0110095;GO:0140041;GO:0036471;GO:0070301;GO:0034599;GO:0070994;GO:0010273;GO:0050787;GO:0006281;GO:0051583;GO:0042593;GO:0036531;GO:0046295;GO:1903189;GO:0106044;GO:0106046;GO:0106045;GO:0016570;GO:0042743;GO:0006954;GO:0030073;GO:0019249;GO:0051899;GO:0060081;GO:0061727;GO:0009438;GO:0007005;GO:0043066;GO:0060548;GO:2001268;GO:1903073;GO:1902236;GO:2001237;GO:0010629;GO:1903206;GO:1903208;GO:1903384;GO:0043524;GO:1901215;GO:1905259;GO:1903202;GO:1903377;GO:0032435;GO:1901984;GO:0032091;GO:0046826;GO:1903094;GO:0006469;GO:0001933;GO:0033234;GO:0031397;GO:1903427;GO:1903122;GO:0051444;GO:2000157;GO:0036527;GO:0036526;GO:0036528;GO:0002866;GO:2000825;GO:1903599;GO:0051091;GO:1903181;GO:0010628;GO:0032757;GO:1903197;GO:1903200;GO:1902958;GO:0033864;GO:2000277;GO:1902177;GO:0033138;GO:0051897;GO:1900182;GO:0031334;GO:1903168;GO:1903428;GO:1901671;GO:0045944;GO:2000679;GO:1903178;GO:0036529;GO:0036530;GO:0006517;GO:0050821;GO:0006508;GO:0007265;GO:0060765;GO:0035065;GO:0033182;GO:0050727;GO:0051881;GO:0043523;GO:1902903;GO:0006979;GO:0007338;	A0A0T5ZNM0	1	131567
V9HWC2	GO:0044297;GO:0005829;GO:0005783;GO:0045121;GO:0005758;GO:0005759;GO:0043005;GO:0005654;GO:0005886;GO:0098793;GO:0019826;GO:0051920;GO:0008344;GO:0006914;GO:0036471;GO:0070301;GO:0070994;GO:0010273;GO:0050787;GO:0051583;GO:0042593;GO:0046295;GO:1903189;GO:0042743;GO:0030073;GO:0051899;GO:0060081;GO:0007005;GO:1902236;GO:1903384;GO:0042177;GO:0031397;GO:1903427;GO:0002866;GO:0010628;GO:1902958;GO:0033864;GO:2000277;GO:1902177;GO:1903428;GO:0045944;GO:0050821;GO:0007338;	A0A0T5ZNM0	1	131567
Q6UXR0	N/A	A0A0T6A589	2	131567
E7ENC1	GO:0016874;	A0A0T6AER4	1	131567
Q86TD7	GO:0016874;	A0A0T6AER4	1	131567
F5GXH2	GO:0016616;GO:0019752;	A0A0T6AVV4	1	33213
Q8NCE2	GO:0005829;GO:0048471;GO:0001726;GO:0052629;GO:0004438;GO:0004722;GO:0016311;GO:0016236;GO:0006661;	A0A0T6B3W5	1	6072
Q8WYY9	GO:0004438;GO:0016311;	A0A0T6B3W5	1	6072
B3KT43	GO:0031514;GO:0060271;	A0A0T6B3Z4	2	2759
B3KUD1	GO:0031514;GO:0060271;	A0A0T6B3Z4	1	2759
F5H3T4	GO:0016021;	A0A0T6B5R0	3	N/A
B4DW35	GO:0016021;GO:0015267;	A0A0T6BB87	1	131567
E5RHI0	N/A	A0A0T6BBN9	1	N/A
A0A087WTY5	N/A	A0A0T6BH33	1	131567
H7C3F0	N/A	A0A0T6BH33	1	131567
A0A024R357	GO:0000493;	A0A0T6BIE4	1	131567
Q6PI26	GO:0005737;GO:0005829;GO:0005654;GO:0051082;GO:0000493;GO:2000233;GO:0043065;GO:1904874;GO:0022618;	A0A0T6BIE4	2	131567
G8FL39	GO:0016627;	A0A0T6VYN0	1	N/A
B7Z2F5	GO:0005856;GO:0008017;GO:0031115;GO:0010968;	A0A0T7BQV5	1	131567
A0A024RBL2	GO:0003941;GO:0030170;GO:0006520;	A0A0U0SUA5	1	131567
Q96GA7	GO:0005829;GO:0042802;GO:0003941;GO:0004794;GO:0030170;GO:0009097;GO:0006565;GO:0006629;GO:0006567;	A0A0U0SUA5	1	131567
B4DPU3	GO:0005525;GO:0003924;GO:0003746;	A0A0U1CY05	1	131567
B4DLJ2	GO:0016021;GO:0003677;GO:0003723;GO:0004888;GO:0051607;GO:0006954;GO:0002755;GO:0045089;GO:0001817;GO:0034158;	A0A0U1D0B5	2	131567
A8K4V2	N/A	A0A0U1LV16	1	131567
Q16795	GO:0005743;GO:0005759;GO:0031966;GO:0005747;GO:0005739;GO:0005634;GO:0008137;GO:0003954;GO:0044877;GO:0009060;GO:0007623;GO:0006120;GO:0032981;GO:0042776;GO:0006814;GO:1901006;	A0A0U1LV16	1	131567
Q9BTT5	N/A	A0A0U1LV16	3	131567
A0A0U1RRA0	GO:0016021;	A0A0U1RNU5	1	N/A
C9JPV1	GO:0016021;GO:0015293;GO:0071705;GO:0071702;	A0A0U1RP20	1	N/A
A0A0U1RR97	GO:0005085;GO:0007264;	A0A0U1RP53	1	N/A
E9PGC7	N/A	A0A0U1RPD6	1	N/A
K7EIN0	N/A	A0A0U1RPG1	1	N/A
K7ENE0	N/A	A0A0U1RPG1	1	N/A
H3BVH4	GO:0006355;	A0A0U1RPR9	2	32524
H3BTN3	GO:0016918;GO:0007601;	A0A0U1RPV9	1	N/A
H3BTK4	GO:0035591;GO:0007165;	A0A0U1RQ35	1	N/A
H3BVF6	GO:0035591;GO:0007165;	A0A0U1RQ35	1	N/A
H3BPN5	N/A	A0A0U1RQ43	1	117571
A0A0U1RR59	GO:0016021;GO:0005886;GO:0004965;	A0A0U1RQ90	1	N/A
A0A0U1RQC1	GO:0005634;GO:0048471;GO:0006974;GO:0051726;	A0A0U1RQC1	4	N/A
A0A0U1RQD7	GO:0005829;GO:0005654;	A0A0U1RQD7	3	N/A
A0A0U1RQD8	N/A	A0A0U1RQD8	3	N/A
A0A0U1RQF5	N/A	A0A0U1RQF5	3	N/A
A0A0U1RQG2	N/A	A0A0U1RQG2	4	N/A
A0A0U1RQG8	N/A	A0A0U1RQG8	4	N/A
A0A0U1RQI8	N/A	A0A0U1RQI8	3	N/A
A0A0U1RQJ3	N/A	A0A0U1RQJ3	3	N/A
A0A0U1RQL9	N/A	A0A0U1RQL9	3	N/A
A0A0U1RQN7	N/A	A0A0U1RQN7	3	N/A
A0A0U1RQN8	N/A	A0A0U1RQN8	3	N/A
A0A0U1RQR6	GO:0005789;GO:0016021;	A0A0U1RQR6	3	N/A
A0A0U1RQR9	GO:0000077;	A0A0U1RQR9	4	N/A
A0A0U1RQS0	N/A	A0A0U1RQS0	4	N/A
A0A0U1RQS1	N/A	A0A0U1RQS1	3	N/A
A0A0U1RQS9	GO:0005743;GO:0097193;	A0A0U1RQS9	4	N/A
A0A0U1RQW0	N/A	A0A0U1RQW0	3	N/A
A0A0U1RQZ1	GO:0019901;	A0A0U1RQZ1	3	N/A
A0A0U1RR34	GO:0005654;GO:0000122;	A0A0U1RR34	3	N/A
A0A0U1RR38	N/A	A0A0U1RR38	4	N/A
A0A0U1RR55	N/A	A0A0U1RR55	4	N/A
A0A0U1RR58	N/A	A0A0U1RR58	4	N/A
A0A0U1RR80	N/A	A0A0U1RR80	3	N/A
A0A0U1RRA1	N/A	A0A0U1RRA1	3	N/A
A0A0U1RRB5	GO:0045202;GO:0019992;GO:0007268;	A0A0U1RRB5	3	N/A
A0A0U1RRF6	N/A	A0A0U1RRF6	3	N/A
A0A0U1RRJ5	GO:0047690;GO:0005509;GO:0001784;GO:0004842;GO:0023051;	A0A0U1RRJ5	3	N/A
A0A0U1RRJ8	N/A	A0A0U1RRJ8	3	N/A
A0A0U1RRK3	GO:0005634;GO:0000122;	A0A0U1RRK3	3	N/A
A0A0U1RRK4	N/A	A0A0U1RRK4	4	N/A
A0A0U1RRN0	N/A	A0A0U1RRN0	3	N/A
A0A0U1RRN3	GO:0016021;	A0A0U1RRN3	4	N/A
H3BSZ3	GO:0016020;GO:0046872;GO:0004497;GO:0006744;	A0A0U1RRX6	1	N/A
F5H0E9	GO:0005654;	A0A0U1T519	1	N/A
Q9HB62	GO:0004359;GO:0006541;	A0A0U1WT06	1	N/A
X5CHU1	GO:0046872;GO:0004784;	A0A0U1YK40	3	N/A
X5CN18	GO:0046872;GO:0004784;	A0A0U1YK40	3	N/A
A0A024QYX3	GO:0005737;GO:0005654;GO:0003723;	A0A0U1YYA7	1	131567
A0A7I2V3J9	GO:0003723;	A0A0U1YYA7	2	131567
B4DJK0	GO:0005829;GO:0005730;GO:0005654;GO:0003723;	A0A0U1YYA7	1	131567
B4DUA4	GO:0005829;GO:0005730;GO:0005654;GO:0003723;	A0A0U1YYA7	1	131567
P98179	GO:0005737;GO:0030425;GO:0005654;GO:0005634;GO:0005681;GO:0043023;GO:0003723;GO:0048026;GO:0045727;GO:0006417;GO:0006396;	A0A0U1YYA7	1	131567
Q08AG7	GO:0005813;GO:0005829;GO:0000931;GO:0031021;GO:0005819;GO:0033566;GO:0051415;GO:0090307;	A0A0U2T6E8	2	2759
A0A0U2VU55	GO:0004714;	A0A0U2X4C8	1	N/A
A0A0U2X4C8	GO:0004714;	A0A0U2X4C8	3	N/A
A0A1V1G4T2	N/A	A0A0U2X4C8	3	N/A
Q8NEF4	GO:0036128;	A0A0U3ALH3	3	131567
B7Z7P8	GO:0005737;GO:0003747;GO:0000184;	A0A0U3E5S3	1	131567
A0A0U3E7C9	GO:0005922;GO:0007154;	A0A0U3E7C9	3	N/A
A0A0U3J4I2	N/A	A0A0U3J4I2	3	N/A
A0A0U3T571	GO:0038021;	A0A0U3T571	3	N/A
A0A0U4CJG7	N/A	A0A0U4CJG7	3	N/A
A0A0U4D3U3	GO:0000981;	A0A0U4D3U3	3	N/A
A0A0U4DAW6	GO:0000981;	A0A0U4DAW6	3	N/A
A0A0U3N0W4	N/A	A0A0U4DJ03	1	N/A
A0A0U4DJ03	N/A	A0A0U4DJ03	3	N/A
A0A0U4DJH2	N/A	A0A0U4DJH2	3	N/A
A0A0U4DR30	N/A	A0A0U4DR30	3	N/A
A0A0U4DXB2	N/A	A0A0U4DXB2	3	N/A
A0A0U4EBU9	N/A	A0A0U4EBU9	3	N/A
A0A0U4ERE8	N/A	A0A0U4ERE8	3	N/A
A0A0U4ERW6	GO:0005576;GO:0030492;	A0A0U4EXB4	1	N/A
A0A0U4EXB4	GO:0005576;GO:0030492;	A0A0U4EXB4	3	N/A
A0A0U4EZ27	N/A	A0A0U4EZ27	3	N/A
A0A0U4FJP1	N/A	A0A0U4FJP1	3	N/A
A0A0U4JDF9	N/A	A0A0U4JDF9	4	N/A
A0A0U4JQJ0	N/A	A0A0U4JQJ0	3	N/A
H3BMB8	GO:0003729;GO:0031087;	A0A0U4WJQ5	1	131567
H3BTH0	GO:0003729;GO:0031087;	A0A0U4WJQ5	1	131567
A0A0U4YWA5	GO:0005634;GO:0000981;	A0A0U4YWA5	3	N/A
A0A087WXQ7	N/A	A0A0U5FRQ9	1	131567
A0A087X1W7	N/A	A0A0U5FRQ9	2	131567
A0A0C4DH93	N/A	A0A0U5FRQ9	1	131567
A0A0G2JQB7	N/A	A0A0U5FRQ9	2	131567
D6RHC4	N/A	A0A0U5FRQ9	1	131567
D7UEQ8	N/A	A0A0U5FRQ9	1	131567
H0YG78	GO:0016021;	A0A0U5FRQ9	1	131567
Q495V5	N/A	A0A0U5FRQ9	1	131567
B4DYL3	GO:0005507;GO:0006825;	A0A0U5GHN4	1	33154
Q5T1C6	GO:0005829;GO:0005743;GO:0005758;GO:0005759;GO:0005739;GO:0005886;GO:0032587;GO:0102991;GO:0016290;GO:0006631;GO:0043491;GO:1902108;	A0A0U5GPT1	1	131567
F5H4Y2	GO:0016021;GO:0005765;GO:0015440;GO:0005524;	A0A0U5PHK0	3	131567
Q70EK8	GO:0005923;GO:0005911;GO:0016579;GO:0010996;GO:0007605;	A0A0U9HI24	1	2759
A0A0C4DH46	GO:0016021;	A0A0V0GVW5	1	2759
A6PVJ2	GO:0016021;	A0A0V0GVW5	1	2759
B3KX06	GO:0016301;GO:0046872;GO:0004722;GO:0016310;GO:0006470;	A0A0V0I715	1	131567
B5MCT7	GO:0046872;GO:0004722;GO:0006470;	A0A0V0I715	1	131567
A0A024R1D6	GO:0005654;	A0A0V0J2H1	1	2759
Q13769	GO:0005737;GO:0005654;GO:0005634;GO:0000347;GO:0000445;GO:0000346;GO:0003729;GO:0030224;GO:0006406;GO:0006397;GO:2000002;GO:0032786;GO:0060215;GO:0008380;GO:0046784;	A0A0V0J2H1	1	2759
A0A669KB32	N/A	A0A0V0J403	1	131567
A0A7P0T8R5	GO:0005789;GO:0005634;GO:0035497;GO:0003700;GO:0030968;GO:0045944;	A0A0V0J5T9	1	2759
A0A7P0TAH1	GO:0005789;GO:0005634;GO:0035497;GO:0003700;GO:0030968;GO:0045944;	A0A0V0J5T9	1	2759
A0A7P0Z421	GO:0005789;GO:0005634;GO:0035497;GO:0003700;GO:0030968;GO:0045944;	A0A0V0J5T9	1	2759
A0A7P0Z4I7	GO:0005789;GO:0005634;GO:0035497;GO:0003700;GO:0030968;GO:0045944;	A0A0V0J5T9	2	2759
Q59H30	GO:0005789;GO:0005634;GO:0035497;GO:0003700;GO:0030968;GO:0045944;	A0A0V0J5T9	1	2759
C9JVV2	GO:0008270;	A0A0V0J6R4	1	33154
B4E0I9	GO:0016459;GO:0051015;GO:0005524;GO:0003774;	A0A0V0J6S7	2	2759
B4E218	GO:0005739;GO:0016459;GO:0003779;GO:0005524;GO:0003774;	A0A0V0J6S7	1	2759
B4E3S1	GO:0016459;GO:0051015;GO:0005524;GO:0003774;	A0A0V0J6S7	2	2759
D6RGD1	GO:0016459;GO:0003779;GO:0005524;GO:0003774;	A0A0V0J6S7	1	2759
M0QY43	GO:0016459;GO:0051015;GO:0005524;GO:0003774;	A0A0V0J6S7	1	2759
Q96H55	GO:0015629;GO:0005829;GO:0005741;GO:0005739;GO:0016459;GO:0003779;GO:0051015;GO:0005524;GO:0016887;GO:0000146;GO:0032027;GO:0060002;GO:0007015;GO:0034642;GO:0032465;GO:0090140;GO:0030050;	A0A0V0J6S7	1	2759
F5H492	GO:0030896;GO:0000077;	A0A0V0J870	1	131567
A0A087X1Q1	GO:0005737;GO:0005654;GO:0003700;GO:0046872;GO:0000976;GO:0006915;GO:0007049;GO:0051262;	A0A0V0J8G5	1	N/A
Q2TB79	GO:0005634;GO:0005524;GO:0003677;GO:0003678;GO:0016818;GO:0006289;	A0A0V0Q943	1	131567
A0A024R4F1	GO:0005829;GO:0000015;GO:0005886;GO:0000287;GO:0004634;GO:0006096;	A0A0V0Q9N7	1	131567
A0A2R8Y6G6	GO:0005829;GO:0000015;GO:0005886;GO:0000287;GO:0004634;GO:0006096;	A0A0V0Q9N7	1	131567
L0R849	GO:0000015;GO:0000287;GO:0004634;GO:0006096;	A0A0V0Q9N7	1	131567
P06733	N/A	A0A0V0Q9N7	1	131567
B4E2D7	N/A	A0A0V0QBD6	2	2759
A0A7I2V562	N/A	A0A0V0QCM5	1	131567
A0A7P0T9K0	N/A	A0A0V0QCM5	1	131567
A0A7P0TAS3	N/A	A0A0V0QCM5	1	131567
A0A7P0TB87	N/A	A0A0V0QCM5	1	131567
A0A7P0Z4I1	N/A	A0A0V0QCM5	1	131567
J3QS22	GO:0005829;GO:0001650;GO:0043231;GO:0005654;	A0A0V0QCM5	1	131567
B3KPK7	N/A	A0A0V0QFC7	1	131567
G5E9G4	N/A	A0A0V0QFC7	1	131567
